state,date_installed,incentive_prog_names,type,size_kw,appraised,zipcode,install_type,installer,cost_per_watt,cost,lbnl_tts_version_year,lbnl_tts,city,utility_clean,tech_1,model1_clean,county,annual_PV_prod,annual_insolation,rebate,sales_tax_cost,tilt1,tracking_type,azimuth1,manuf2_clean,manuf3_clean,manuf1_clean,inv_man_clean,reported_annual_energy_prod,incentivetype,year_app_implied,year,npv_fit_real,application_implied,npv_pbi_real,other_incentive,appraised_cluster,inflation,other_incentive_real,zip_available,cust_city,pbi,pbi_real,pbi_length,application,fit_length,fit_rate,fit_payment,_3rdparty_implied,utility,install_price_real_w,install_price,installer_clean,manuf1_,inverter_reported,rebate_real,model1,_3rdparty,inv_model_reported,microinv_solarhub,bipv_3,bipv_2,bipv_1,sales_tax_rate,sales_tax_cost_real,bipv_all,thinfilm_all,china,sys_sizeac,pbi_rate,new_constr,effic_1,cust_county,tracking,inv_model_clean,mod_cost_real,inv_cost_real,bos_powerclerk_real,permitting_real,3rdparty,Filters=zipcode=01351
MA,06/17/2013,Massachusetts Clean Energy Center,uir,3.185,,01351,residential,Northeast Solar Design Associates,4.5,14332.5,2016,true,Montague,WMECO (DBA EverSource),Poly,REC245PE,Franklin,3592.00933,3.873747826,1274.0,,,Fixed,,,,,,3618.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MA,03/18/2013,Massachusetts Clean Energy Center,uir,5.39,,01351,residential,,4.685528757,25255.0,2016,true,Montague,WMECO (DBA EverSource),Poly,REC245PE,Franklin,7145.40233,4.508963108,4000.0,,32.0,Fixed,180.0,,,,,6122.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MA,02/01/2013,Massachusetts Clean Energy Center,uir,2.695,,01351,residential,Northeast Solar Design Associates,4.4990723562,12125.0,2016,true,Montague,WMECO (DBA EverSource),Poly,REC245PE,Franklin,3496.989825,4.422190189,2156.0,,27.0,Fixed,200.0,,,,,2838.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MA,01/22/2013,Massachusetts Clean Energy Center,uir,4.9,,01351,residential,Northeast Solar Design Associates,5.2612244898,25780.0,2016,true,Montague,WMECO (DBA EverSource),Poly,REC245PE,Franklin,6508.59906,4.516099453,4165.0,,35.0,Fixed,180.0,,,,Solectria,5566.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MA,01/17/2013,Massachusetts Clean Energy Center,uir,7.35,,01351,residential,Northeast Solar Design Associates,5.15,37852.5,2016,true,Montague,WMECO (DBA EverSource),Poly,REC245PE,Franklin,9728.852801,4.495840549,2250.0,,42.0,Fixed,180.0,,,,Solectria,8348.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MA,01/08/2013,Massachusetts Clean Energy Center,uir,3.92,,01351,residential,Northeast Solar Design Associates,4.5,17640.0,2016,true,Montague,WMECO (DBA EverSource),Poly,REC245PE,Franklin,5206.879248,4.516099453,3136.0,,35.0,Fixed,180.0,,,,,4378.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MA,01/08/2013,Massachusetts Clean Energy Center,uir,4.9,,01351,residential,Northeast Solar Design Associates,4.5,22050.0,2016,true,Montague,WMECO (DBA EverSource),Poly,REC245PE,Franklin,6479.789429,4.499174118,3920.0,,30.0,Fixed,180.0,,,,,5566.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MA,12/14/2012,Massachusetts Clean Energy Center,uir,3.92,,01351,residential,Northeast Solar Design Associates,4.5,17640.0,2016,true,Montague,WMECO (DBA EverSource),Poly,REC245PE,Franklin,5152.132275,4.4660182,3136.0,,43.0,Fixed,190.0,,,,,4453.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MA,12/18/2012,Massachusetts Clean Energy Center,uir,4.41,,01351,residential,Northeast Solar Design Associates,4.5,19845.0,2016,true,Montague,WMECO (DBA EverSource),Poly,REC245PE,Franklin,5448.706809,4.220802784,3528.0,,12.0,Fixed,190.0,,,,,3937.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MA,11/21/2012,Massachusetts Clean Energy Center,uir,3.43,,01351,residential,Northeast Solar Design Associates,5.0,17150.0,2016,true,Montague,WMECO (DBA EverSource),Poly,REC245PE,Franklin,4547.07421,4.508963108,2744.0,,32.0,Fixed,180.0,,,,,3896.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MA,12/27/2012,Massachusetts Clean Energy Center,uir,3.43,,01351,residential,Northeast Solar Design Associates,5.2,17836.0,2016,true,Montague,WMECO (DBA EverSource),Poly,REC245PE,Franklin,4556.019342,4.516099453,2744.0,,35.0,Fixed,180.0,,,,,3896.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MA,12/18/2012,Massachusetts Clean Energy Center,uir,5.88,,01351,residential,Northeast Solar Design Associates,6.5,38220.0,2016,true,Montague,WMECO (DBA EverSource),Poly,REC245PE,Franklin,6631.401841,3.873747826,4000.0,,,Dual-Axis,180.0,,,,,6644.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,
MA,06/04/2013,Massachusetts Clean Energy Center,uir,3.597,,01351,residential,Pv Squared,6.8743397276,24727.0,2016,true,Montague,WMECO (DBA EverSource),Mono,multiple matches,Franklin,4056.658575,3.873747826,2354.4,,,Fixed,,SunPower,SunPower,SunPower,,4070.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MA,11/28/2012,Massachusetts Clean Energy Center,uir,2.45,,01351,residential,Northeast Solar Design Associates,4.5,11025.0,2016,true,Montague,WMECO (DBA EverSource),Poly,REC245PE,Franklin,3155.003351,4.388822079,1960.0,,20.0,Fixed,180.0,,,,,2783.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MA,11/21/2012,Massachusetts Clean Energy Center,uir,2.45,,01351,residential,Northeast Solar Design Associates,4.5,11025.0,2016,true,Montague,WMECO (DBA EverSource),Poly,REC245PE,Franklin,3247.346997,4.507713318,1960.0,,32.0,Fixed,175.0,,,,,2766.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MA,04/26/2012,Massachusetts Clean Energy Center,uir,8.88,,01351,residential,Direct Energy Solar,4.5,39960.0,2016,true,Montague,WMECO (DBA EverSource),Mono,STP240S-20/Wd,Franklin,11157.02733,4.288033485,3750.0,,24.0,Fixed,217.0,,,,,7729.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0
